time_s,CH1_V,CH2_V
-0.45003,0.0004,-0.0844
-0.45002,-0.0004,-0.0844
-0.45001,-0.0012000000000000001,-0.0844
-0.45,0.0012000000000000001,-0.0844
-0.44999,-0.0004,-0.0844
-0.44998,0.0004,-0.0844
-0.44997,-0.002,-0.0844
-0.44996,0.0004,-0.0844
-0.44995,-0.0012000000000000001,-0.0844
-0.44994,-0.0012000000000000001,-0.0844
-0.44993,0.0004,-0.0844
-0.44992,0.0004,-0.0844
-0.44991,-0.0004,-0.0844
-0.44989999999999997,-0.0012000000000000001,-0.0844
-0.44989,-0.0012000000000000001,-0.0844
-0.44988,0.0004,-0.0844
-0.44987,-0.0004,-0.0844
-0.44986,-0.0012000000000000001,-0.0844
-0.44984999999999997,-0.0012000000000000001,-0.0844
-0.44984,-0.0004,-0.0844
-0.44983,-0.0004,-0.0844
-0.44982,-0.0012000000000000001,-0.0844
-0.44981,0.0004,-0.0844
-0.4498,0.0004,-0.0844
-0.44979,0.0004,-0.0844
-0.44978,-0.0004,-0.0844
-0.44977,-0.0004,-0.0844
-0.44976,-0.002,-0.0844
-0.44975,0.0004,-0.0844
-0.44974,-0.0012000000000000001,-0.0844
-0.44973,0.0004,-0.0844
-0.44972,-0.0004,-0.0844
-0.44971,-0.002,-0.0844
-0.4497,-0.002,-0.0844
-0.44969,0.0004,-0.0844
-0.44967999999999997,0.0004,-0.0844
-0.44967,-0.0012000000000000001,-0.0844
-0.44966,-0.0004,-0.0844
-0.44965,0.0004,-0.0844
-0.44964,0.0004,-0.0844
-0.44963,-0.0004,-0.0844
-0.44962,-0.0004,-0.0844
-0.44961,-0.0004,-0.0844
-0.4496,-0.0012000000000000001,-0.0844
-0.44959,0.0004,-0.0844
-0.44958,0.0004,-0.0844
-0.44957,-0.0012000000000000001,-0.0844
-0.44956,-0.0004,-0.0844
-0.44955,0.0004,-0.0844
-0.44954,-0.0012000000000000001,-0.0844
-0.44953,-0.0004,-0.0844
-0.44952,-0.0004,-0.0844
-0.44950999999999997,0.0012000000000000001,-0.0844
-0.4495,-0.0012000000000000001,-0.0844
-0.44949,-0.0004,-0.0844
-0.44948,-0.0004,-0.0844
-0.44947,0.0004,-0.0844
-0.44945999999999997,0.0004,-0.0844
-0.44945,-0.0004,-0.0844
-0.44944,0.0004,-0.0844
-0.44943,-0.0004,-0.0844
-0.44942,0.0012000000000000001,-0.0844
-0.44941,0.0004,-0.0844
-0.4494,0.0004,-0.0844
-0.44939,-0.0004,-0.0844
-0.44938,-0.0004,-0.0844
-0.44937,-0.0012000000000000001,-0.0844
-0.44936,0.0004,-0.0844
-0.44934999999999997,-0.0012000000000000001,-0.0844
-0.44934,-0.0004,-0.0844
-0.44933,0.0012000000000000001,-0.0844
-0.44932,0.0004,-0.0844
-0.44931,0.0004,-0.0844
-0.4493,0.0004,-0.0844
-0.44928999999999997,-0.0004,-0.0844
-0.44928,0.0004,-0.0844
-0.44927,-0.0004,-0.0844
-0.44926,0.0004,-0.0844
-0.44925,-0.0004,-0.0844
-0.44924,0.0004,-0.0844
-0.44923,-0.0004,-0.0844
-0.44922,-0.0004,-0.0844
-0.44921,0.0004,-0.0844
-0.4492,-0.0012000000000000001,-0.0844
-0.44919,0.0004,-0.0844
-0.44918,-0.0004,-0.0844
-0.44917,0.0004,-0.0844
-0.44916,-0.0012000000000000001,-0.0844
-0.44915,-0.0028,-0.0844
-0.44914,-0.0004,-0.0844
-0.44913,0.0004,-0.0844
-0.44912,-0.0004,-0.0844
-0.44911,-0.0012000000000000001,-0.0844
-0.4491,-0.0004,-0.0844
-0.44909,-0.0012000000000000001,-0.0844
-0.44908,0.0004,-0.0844
-0.44906999999999997,-0.0012000000000000001,-0.0844
-0.44906,-0.0012000000000000001,-0.0844
-0.44905,-0.0012000000000000001,-0.0844
-0.44904,0.0004,-0.0844
-0.44903,-0.0012000000000000001,-0.0844
-0.44902,0.0004,-0.0844
-0.44901,0.0012000000000000001,-0.0844
-0.449,0.0004,-0.0844
-0.44899,-0.0004,-0.0844
-0.44898,-0.0004,-0.0844
-0.44897,0.002,-0.0844
-0.44896,-0.0004,-0.0844
-0.44895,0.0012000000000000001,-0.0844
-0.44894,0.0004,-0.0844
-0.44893,-0.0004,-0.0844
-0.44892,-0.0004,-0.0844
-0.44891,0.0004,-0.0844
-0.44889999999999997,-0.0004,-0.0844
-0.44889,-0.002,-0.0844
-0.44888,0.0012000000000000001,-0.0844
-0.44887,0.0004,-0.0844
-0.44886,-0.0004,-0.0844
-0.44884999999999997,-0.002,-0.0844
-0.44884,-0.0004,-0.0844
-0.44883,-0.0012000000000000001,-0.0844
-0.44882,-0.0012000000000000001,-0.0844
-0.44881,0.0004,-0.0844
-0.4488,-0.0004,-0.0844
-0.44879,0.0004,-0.0844
-0.44878,-0.0012000000000000001,-0.0844
-0.44877,0.0012000000000000001,-0.0844
-0.44876,0.0004,-0.0844
-0.44875,-0.0004,-0.0844
-0.44873999999999997,-0.0004,-0.0844
